"material","LCstage","disposition","corporateSource","impactCategory","impactUnits","impliedMiles","impactFactor","gabiExportDate","wicImportDate"
"YardDebris","endOfLifeTransport","composting",NA,"Energy demand","MJ",180,603.470449233187,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","landfilling",NA,"Energy demand","MJ",180,603.341366904096,2020-11-06,2020-11-27
"YardDebris","production","production",NA,"Energy demand","MJ",180,258.327833312817,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2480.57013002853,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","recycling",NA,"Water consumption","kg",180,-6715.8773077583,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AcceptedOtherSteel","production","production",NA,"Water consumption","kg",180,7605.97527199899,2020-11-06,2020-11-27
"Aluminum","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2702.64151265495,2020-11-06,2020-11-27
"Aluminum","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"Aluminum","endOfLife","recycling",NA,"Water consumption","kg",180,-62402.7120809273,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Aluminum","production","production",NA,"Water consumption","kg",180,99423.8264067405,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","combustion",NA,"Water consumption","kg",180,-6364.54339105263,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","landfilling",NA,"Water consumption","kg",180,-301.439377771894,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","recycling",NA,"Water consumption","kg",180,-29672.8086764849,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"AsepticContainers","production","production",NA,"Water consumption","kg",180,13772.6687388999,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustion",NA,"Water consumption","kg",180,-4425.51799905277,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustionNoER",NA,"Water consumption","kg",180,3369.94331706768,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","recycling",NA,"Water consumption","kg",180,678.525002717792,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"AsphaltRoofing","production","production",NA,"Water consumption","kg",180,1161.20757920027,2020-11-06,2020-11-27
"Cardboard","endOfLife","combustion",NA,"Water consumption","kg",180,-4204.82990057021,2020-11-06,2020-11-27
"Cardboard","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2700.17860002464,2020-11-06,2020-11-27
"Cardboard","endOfLife","landfilling",NA,"Water consumption","kg",180,-473.822795907225,2020-11-06,2020-11-27
"Cardboard","endOfLife","recycling",NA,"Water consumption","kg",180,-5861.84418922343,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.21020961228,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.21020961228,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Cardboard","production","production",NA,"Water consumption","kg",180,9282.10403070244,2020-11-06,2020-11-27
"Carpeting","endOfLife","combustion",NA,"Water consumption","kg",180,-11553.6775107631,2020-11-06,2020-11-27
"Carpeting","endOfLife","combustionNoER",NA,"Water consumption","kg",180,4037.24512148035,2020-11-06,2020-11-27
"Carpeting","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"Carpeting","endOfLife","recycling",NA,"Water consumption","kg",180,-2248.09190622614,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Carpeting","production","production",NA,"Water consumption","kg",180,17850.6447749916,2020-11-06,2020-11-27
"Electronics","endOfLife","landfilling",NA,"Water consumption","kg",180,216.397761427033,2020-11-06,2020-11-27
"Electronics","endOfLife","recycling",NA,"Water consumption","kg",180,-9763.37861004156,2020-11-06,2020-11-27
"Electronics","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Electronics","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Electronics","production","production",NA,"Water consumption","kg",180,271442.116769667,2020-11-06,2020-11-27
"EPS","endOfLife","combustion",NA,"Water consumption","kg",180,749.776233584504,2020-11-06,2020-11-27
"EPS","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"EPS","endOfLife","recycling",NA,"Water consumption","kg",180,-6885.78874147356,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"EPS","production","production",NA,"Water consumption","kg",180,12604.0814198629,2020-11-06,2020-11-27
"FoodWaste","endOfLife","anaerobicDigestion",NA,"Water consumption","kg",180,1230.13522060335,2020-11-06,2020-11-27
"FoodWaste","endOfLife","combustion",NA,"Water consumption","kg",180,-175.066211901372,2020-11-06,2020-11-27
"FoodWaste","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2014.09901582153,2020-11-06,2020-11-27
"FoodWaste","endOfLife","composting",NA,"Water consumption","kg",180,158.511892828043,2020-11-06,2020-11-27
"FoodWaste","endOfLife","landfilling",NA,"Water consumption","kg",180,-250.753838027165,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","composting",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"FoodWaste","production","production",NA,"Water consumption","kg",180,132157.093270219,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","combustion",NA,"Water consumption","kg",180,-6454.62052354077,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","landfilling",NA,"Water consumption","kg",180,-339.656878647482,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","recycling",NA,"Water consumption","kg",180,-32621.4388824043,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"FreezerBoxes","production","production",NA,"Water consumption","kg",180,7832.28264449895,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","combustion",NA,"Water consumption","kg",180,-6599.3992564138,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","landfilling",NA,"Water consumption","kg",180,-331.032990969179,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","recycling",NA,"Water consumption","kg",180,-31954.6451024847,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"GableTopCartons","production","production",NA,"Water consumption","kg",180,8053.95058091062,2020-11-06,2020-11-27
"Glass","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2702.64151265495,2020-11-06,2020-11-27
"Glass","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"Glass","endOfLife","recycling",NA,"Water consumption","kg",180,-619.862379864226,2020-11-06,2020-11-27
"Glass","endOfLife","recyclingPozzolan",NA,"Water consumption","kg",180,-332.339365097113,2020-11-06,2020-11-27
"Glass","endOfLife","recyclingToFiberglass",NA,"Water consumption","kg",180,-424.538021441924,2020-11-06,2020-11-27
"Glass","endOfLife","useAsAggregate",NA,"Water consumption","kg",180,2.66906324195588,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recyclingPozzolan",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recyclingToFiberglass",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","useAsAggregate",NA,"Water consumption","kg",20,182.298409351805,2020-11-06,2020-11-27
"Glass","production","production",NA,"Water consumption","kg",180,6926.70334230858,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2702.64151265495,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","recycling",NA,"Water consumption","kg",180,-494.421238370529,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"GypsumWallboard","production","production",NA,"Water consumption","kg",180,816.979662097317,2020-11-06,2020-11-27
"HDPE","endOfLife","combustion",NA,"Water consumption","kg",180,-13606.7817170164,2020-11-06,2020-11-27
"HDPE","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"HDPE","endOfLife","recycling",NA,"Water consumption","kg",180,-5976.78919326116,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"HDPE","production","production",NA,"Water consumption","kg",180,15430.1239473496,2020-11-06,2020-11-27
"LDPE","endOfLife","combustion",NA,"Water consumption","kg",180,-13606.7817170164,2020-11-06,2020-11-27
"LDPE","endOfLife","landfilling",NA,"Water consumption","kg",180,86.2137150802446,2020-11-06,2020-11-27
"LDPE","endOfLife","recycling",NA,"Water consumption","kg",180,-7694.50616791228,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"LDPE","production","production",NA,"Water consumption","kg",180,13663.1416547804,2020-11-06,2020-11-27
"Newsprint","endOfLife","combustion",NA,"Water consumption","kg",180,-4203.93048745464,2020-11-06,2020-11-27
"Newsprint","endOfLife","landfilling",NA,"Water consumption","kg",180,-473.721445211209,2020-11-06,2020-11-27
"Newsprint","endOfLife","recycling",NA,"Water consumption","kg",180,-42996.4038587743,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Newsprint","production","production",NA,"Water consumption","kg",180,36720.5308949068,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","combustion",NA,"Water consumption","kg",180,-3165.51919864351,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2501.40225668594,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","landfilling",NA,"Water consumption","kg",180,-224.28759648258,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Nonrecyclables","production","production",NA,"Water consumption","kg",180,85679.9263154049,2020-11-06,2020-11-27
"Other","endOfLife","anaerobicDigestion",NA,"Water consumption","kg",180,1230.13522060335,2020-11-06,2020-11-27
"Other","endOfLife","combustion",NA,"Water consumption","kg",180,-5725.60221396537,2020-11-06,2020-11-27
"Other","endOfLife","combustionNoER",NA,"Water consumption","kg",180,2986.38029313952,2020-11-06,2020-11-27
"Other","endOfLife","composting",NA,"Water consumption","kg",180,158.511892828043,2020-11-06,2020-11-27
"Other","endOfLife","landfilling",NA,"Water consumption","kg",180,-125.930381750152,2020-11-06,2020-11-27
"Other","endOfLife","recycling",NA,"Water consumption","kg",180,-50792.5015455777,2020-11-06,2020-11-27
"Other","endOfLife","recyclingPozzolan",NA,"Water consumption","kg",180,-332.339365097113,2020-11-06,2020-11-27
"Other","endOfLife","recyclingToFiberglass",NA,"Water consumption","kg",180,-424.538021441924,2020-11-06,2020-11-27
"Other","endOfLife","useAsAggregate",NA,"Water consumption","kg",180,2.66906324195588,2020-11-06,2020-11-27
"Other","endOfLifeTransport","anaerobicDigestion",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Other","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.306253650444,2020-11-06,2020-11-27
"Other","endOfLifeTransport","combustionNoER",NA,"Water consumption","kg",180,108.309393231916,2020-11-06,2020-11-27
"Other","endOfLifeTransport","composting",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Other","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.311761795597,2020-11-06,2020-11-27
"Other","endOfLifeTransport","recycling",NA,"Water consumption","kg",180,108.312481511776,2020-11-06,2020-11-27
"Other","endOfLifeTransport","recyclingPozzolan",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Other","endOfLifeTransport","recyclingToFiberglass",NA,"Water consumption","kg",180,108.318488373726,2020-11-06,2020-11-27
"Other","endOfLifeTransport","useAsAggregate",NA,"Water consumption","kg",20,182.298409351805,2020-11-06,2020-11-27
"Other","production","production",NA,"Water consumption","kg",180,88443.7949062244,2020-11-06,2020-11-27
"Paperboard","endOfLife","combustion",NA,"Water consumption","kg",180,-4203.93048745464,2020-11-06,2020-11-27
"Paperboard","endOfLife","landfilling",NA,"Water consumption","kg",180,-473.721445211209,2020-11-06,2020-11-27
"Paperboard","endOfLife","recycling",NA,"Water consumption","kg",180,-42996.4038587743,2020-11-06,2020-11-27
"Paperboard","endOfLifeTransport","combustion",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
"Paperboard","endOfLifeTransport","landfilling",NA,"Water consumption","kg",180,108.295319049061,2020-11-06,2020-11-27
